BuildingID,Postcode,Category,SupplierName,TotalTasks
R023,LL18 4HZ,Building Fabric Maintenance,NSS Maintenance,1
R023,LL18 4HZ,M&E Services,Metro Rod,1
R024,CT11 8AD,Building Fabric Maintenance,MSL,3
R024,CT11 8AD,Building Fabric Maintenance,Parr FM,2
R024,CT11 8AD,Car Park Management,MSL,5
R024,CT11 8AD,Cleaning,Rentokil,1
R024,CT11 8AD,Ground & Landscaping,Parr FM,2
R024,CT11 8AD,Ground & Landscaping,IdVerde,1
R033,TS11 7BL,Building Fabric Maintenance,MSL,4
R033,TS11 7BL,Building Fabric Maintenance,NSS Maintenance,2
R033,TS11 7BL,Building Fabric Maintenance,All Round Security,1
R033,TS11 7BL,Building Fabric Maintenance,Dorma Kaba,1
R033,TS11 7BL,M&E Services,Metro Rod,1
S031,SO19 9GH,Building Fabric Maintenance,UBS,3
S031,SO19 9GH,Building Fabric Maintenance,NSS Maintenance,3
S031,SO19 9GH,Building Fabric Maintenance,MSL,3
S031,SO19 9GH,Building Fabric Maintenance,Parr FM,2
S031,SO19 9GH,Emergency & Fire Safety Systems,MSL,1
S031,SO19 9GH,Ground & Landscaping,IdVerde,2
S031,SO19 9GH,M&E Services,MSL,4
S031,SO19 9GH,M&E Services,Metro Rod,2
S031,SO19 9GH,M&E Services,UBS,1
S031,SO19 9GH,Security,Marlowe,2
S031,SO19 9GH,Waste disposal,Oltec,1
S035,SN3 2EZ,Building Fabric Maintenance,NSS Maintenance,6
S035,SN3 2EZ,Building Fabric Maintenance,MSL,1
S035,SN3 2EZ,Emergency & Fire Safety Systems,Marlowe,1
S035,SN3 2EZ,M&E Services,UBS,4
S035,SN3 2EZ,M&E Services,MSL,2
S035,SN3 2EZ,M&E Services,Aqualytix,1
S046,YO11 3LJ,Building Fabric Maintenance,NSS Maintenance,5
S046,YO11 3LJ,Building Fabric Maintenance,Parr FM,3
S046,YO11 3LJ,Building Fabric Maintenance,MSL,1
S046,YO11 3LJ,Car Park Management,Arrow Industrial,3
S047,YO12 7AS,Building Fabric Maintenance,MSL,2
S047,YO12 7AS,Building Fabric Maintenance,NSS Maintenance,2
S047,YO12 7AS,Car Park Management,Arrow Industrial,2
S047,YO12 7AS,Car Park Management,Marlowe,1
S047,YO12 7AS,Ground & Landscaping,PTSG - Electrical Services,1
S049,PO5 1AT,Building Fabric Maintenance,NSS Maintenance,2
S049,PO5 1AT,Ground & Landscaping,MSL,1
S051,TW19 7HE,Building Fabric Maintenance,UBS,5
S051,TW19 7HE,Building Fabric Maintenance,Marlowe,1
S051,TW19 7HE,Building Fabric Maintenance,MSL,1
S051,TW19 7HE,Car Park Management,UBS,2
S051,TW19 7HE,Emergency & Fire Safety Systems,UBS,3
S051,TW19 7HE,Emergency & Fire Safety Systems,Marlowe,3
S051,TW19 7HE,M&E Services,UBS,18
S051,TW19 7HE,M&E Services,RJ Lifts,5
S051,TW19 7HE,M&E Services,Aqualytix,1
S051,TW19 7HE,M&E Services,Parr FM,1
S051,TW19 7HE,Security,Marlowe,2
S052,BD20 0DG,Car Park Management,Parr FM,3
S058,CO10 2DZ,Building Fabric Maintenance,NSS Maintenance,7
S058,CO10 2DZ,Building Fabric Maintenance,MSL,3
S058,CO10 2DZ,M&E Services,UBS,1
S059,SM2 5TL,Cleaning,Rentokil,1
S060,YO11 1UB,Building Fabric Maintenance,HFL Building Solutions,4
S060,YO11 1UB,Building Fabric Maintenance,MSL,4
S060,YO11 1UB,Building Fabric Maintenance,NSS Maintenance,4
S060,YO11 1UB,Building Fabric Maintenance,UBS,1
S060,YO11 1UB,Building Fabric Maintenance,Parr FM,1
S060,YO11 1UB,Car Park Management,Arrow Industrial,4
S060,YO11 1UB,Emergency & Fire Safety Systems,HFL Building Solutions,1
S060,YO11 1UB,Ground & Landscaping,J K & J Johnson Grounds Maintenance,3
S060,YO11 1UB,Ground & Landscaping,HFL Building Solutions,1
S060,YO11 1UB,M&E Services,RJ Lifts,4
S060,YO11 1UB,M&E Services,Arrow Industrial,4
S060,YO11 1UB,M&E Services,Aqualytix,2
S060,YO11 1UB,M&E Services,HFL Building Solutions,1
S060,YO11 1UB,Security,Marlowe,2
S061,DL10 6HB,Building Fabric Maintenance,NSS Maintenance,2
S061,DL10 6HB,Building Fabric Maintenance,Dorma Kaba,1
S061,DL10 6HB,Ground & Landscaping,Ground Control,1
S061,DL10 6HB,Ground & Landscaping,J K & J Johnson Grounds Maintenance,1
S062,HD8 8DJ,Building Fabric Maintenance,MSL,3
S062,HD8 8DJ,Car Park Management,MSL,2
S062,HD8 8DJ,Car Park Management,Parr FM,2
S062,HD8 8DJ,Ground & Landscaping,Ground Control,3
S062,HD8 8DJ,Ground & Landscaping,MSL,2
S062,HD8 8DJ,Ground & Landscaping,Parr FM,2
S062,HD8 8DJ,Ground & Landscaping,J K & J Johnson Grounds Maintenance,1
S062,HD8 8DJ,Ground & Landscaping,IdVerde,1
S062,HD8 8DJ,M&E Services,Arrow Industrial,7
S062,HD8 8DJ,M&E Services,RJ Lifts,3
S064,DN5 8DA,Building Fabric Maintenance,NSS Maintenance,4
S064,DN5 8DA,M&E Services,Metro Rod,2
S064,DN5 8DA,M&E Services,Arrow Industrial,2
S065,SY3 7QR,Building Fabric Maintenance,MSL,4
S065,SY3 7QR,Building Fabric Maintenance,NSS Maintenance,3
S065,SY3 7QR,Car Park Management,MSL,3
S065,SY3 7QR,M&E Services,MSL,1
S067,S20 6PD,Ground & Landscaping,Ground Control,1
S070,SY1 4RQ,Building Fabric Maintenance,NSS Maintenance,3
S070,SY1 4RQ,Building Fabric Maintenance,MSL,2
S070,SY1 4RQ,Building Fabric Maintenance,All Round Security,1
S070,SY1 4RQ,Car Park Management,All Round Security,1
S070,SY1 4RQ,Car Park Management,Dorma Kaba,1
S070,SY1 4RQ,Cleaning,Rentokil,2
S070,SY1 4RQ,Cleaning,Zest Recycling,1
S070,SY1 4RQ,Emergency & Fire Safety Systems,Marlowe,5
S070,SY1 4RQ,Ground & Landscaping,IdVerde,2
S070,SY1 4RQ,Ground & Landscaping,Ground Control,1
S070,SY1 4RQ,M&E Services,RJ Lifts,3
S070,SY1 4RQ,M&E Services,MSL,3
S070,SY1 4RQ,M&E Services,Metro Rod,2
S070,SY1 4RQ,Security,Marlowe,2
S070,SY1 4RQ,Security,Dorma Kaba,2
S070,SY1 4RQ,Security,Arrow Industrial,1
S071,B90 4DD,Ground & Landscaping,IdVerde,2
S071,B90 4DD,Ground & Landscaping,Parr FM,1
S071,B90 4DD,M&E Services,Metro Rod,1
S071,B90 4DD,Security,Arrow Industrial,1
S071,B90 4DD,Security,Marlowe,1
S072,S2 5FX,Cleaning,Metro Rod,2
S072,S2 5FX,Ground & Landscaping,Ground Control,1
S072,S2 5FX,M&E Services,HFL Building Solutions,1
S073,WF9 3AP,Building Fabric Maintenance,NSS Maintenance,6
S073,WF9 3AP,Building Fabric Maintenance,Parr FM,3
S073,WF9 3AP,Building Fabric Maintenance,JSM Building Solutions,1
S073,WF9 3AP,Building Fabric Maintenance,Dorma Kaba,1
S073,WF9 3AP,Car Park Management,Rentokil,1
S073,WF9 3AP,Ground & Landscaping,Ground Control,2
S073,WF9 3AP,M&E Services,HFL Building Solutions,5
S073,WF9 3AP,M&E Services,RJ Lifts,3
S073,WF9 3AP,M&E Services,B-Engineering,2
S073,WF9 3AP,M&E Services,Parr FM,1
S073,WF9 3AP,M&E Services,Aqualytix,1
S073,WF9 3AP,M&E Services,Arrow Industrial,1
S073,WF9 3AP,Security,Marlowe,1
S076,PR9 9XP,Building Fabric Maintenance,Arrow Industrial,2
S076,PR9 9XP,Car Park Management,MSL,1
S076,PR9 9XP,Cleaning,IdVerde,1
S076,PR9 9XP,Emergency & Fire Safety Systems,Arrow Industrial,1
S076,PR9 9XP,Ground & Landscaping,IdVerde,1
S085,SA1 6TD,Building Fabric Maintenance,MSL,4
S085,SA1 6TD,Car Park Management,MSL,1
S085,SA1 6TD,Ground & Landscaping,MSL,2
S085,SA1 6TD,M&E Services,MSL,1
S095,S35 1RN,Building Fabric Maintenance,NSS Maintenance,3
S096,S35 4NF,Building Fabric Maintenance,NSS Maintenance,1
S100,BA16 0ET,M&E Services,Metro Rod,2
S101,PL25 4EG,Building Fabric Maintenance,UK Gutters,3
S101,PL25 4EG,Building Fabric Maintenance,NSS Maintenance,2
S101,PL25 4EG,Car Park Management,IdVerde,1
S101,PL25 4EG,Car Park Management,MSL,1
S101,PL25 4EG,Ground & Landscaping,MSL,4
S101,PL25 4EG,Ground & Landscaping,NSS Maintenance,1
S101,PL25 4EG,Ground & Landscaping,IdVerde,1
S102,DT10 1QU,Building Fabric Maintenance,MSL,2
S102,DT10 1QU,Building Fabric Maintenance,Parr FM,2
S102,DT10 1QU,Car Park Management,UBS,3
S102,DT10 1QU,Car Park Management,MSL,1
S102,DT10 1QU,Cleaning,SB-FM,1
S102,DT10 1QU,M&E Services,UBS,7
S102,DT10 1QU,M&E Services,RJ Lifts,2
S103,SN3 3TQ,Cleaning,IdVerde,1
S103,SN3 3TQ,Ground & Landscaping,IdVerde,2
S104,GL54 1AX,Building Fabric Maintenance,MSL,4
S104,GL54 1AX,Building Fabric Maintenance,NSS Maintenance,3
S104,GL54 1AX,Car Park Management,MSL,1
S104,GL54 1AX,Ground & Landscaping,MSL,1
S104,GL54 1AX,M&E Services,MSL,1
S106,SN1 4GB,Building Fabric Maintenance,JSM Building Solutions,1
S106,SN1 4GB,Building Fabric Maintenance,NSS Maintenance,1
S109,CV37 6NQ,Building Fabric Maintenance,UBS,90
S109,CV37 6NQ,Building Fabric Maintenance,Expert Access Solutions,4
S109,CV37 6NQ,Building Fabric Maintenance,Dorma Kaba,2
S109,CV37 6NQ,Building Fabric Maintenance,Marlowe,2
S109,CV37 6NQ,Building Fabric Maintenance,Parr FM,2
S109,CV37 6NQ,Building Fabric Maintenance,MSL,1
S109,CV37 6NQ,Car Park Management,UBS,1
S109,CV37 6NQ,Cleaning,SB-FM,10
S109,CV37 6NQ,Cleaning,UBS,3
S109,CV37 6NQ,Emergency & Fire Safety Systems,Marlowe,14
S109,CV37 6NQ,Emergency & Fire Safety Systems,UBS,9
S109,CV37 6NQ,Emergency & Fire Safety Systems,SB-FM,1
S109,CV37 6NQ,Ground & Landscaping,NSS Maintenance,2
S109,CV37 6NQ,Ground & Landscaping,UBS,2
S109,CV37 6NQ,Ground & Landscaping,IdVerde,1
S109,CV37 6NQ,M&E Services,UBS,107
S109,CV37 6NQ,M&E Services,RJ Lifts,29
S109,CV37 6NQ,M&E Services,HCS WATER TREATMENT,13
S109,CV37 6NQ,M&E Services,Metro Rod,6
S109,CV37 6NQ,M&E Services,Dorma Kaba,6
S109,CV37 6NQ,M&E Services,B-Engineering,2
S109,CV37 6NQ,M&E Services,MSL,2
S109,CV37 6NQ,M&E Services,Parr FM,1
S109,CV37 6NQ,M&E Services,Expert Access Solutions,1
S109,CV37 6NQ,Security,Marlowe,14
S109,CV37 6NQ,Security,UBS,3
S109,CV37 6NQ,Security,Dorma Kaba,3
S109,CV37 6NQ,Waste disposal,SB-FM,2
S109,CV37 6NQ,Waste disposal,Zest Recycling,1
S114,S36 1BX,Car Park Management,Arrow Industrial,1
S114,S36 1BX,Cleaning,J K & J Johnson Grounds Maintenance,1
S120,DY13 0AA,Building Fabric Maintenance,NSS Maintenance,3
S120,DY13 0AA,Car Park Management,Bick Construction,2
S120,DY13 0AA,Ground & Landscaping,IdVerde,2
S123,TN13 1ED,Building Fabric Maintenance,NSS Maintenance,2
S123,TN13 1ED,Building Fabric Maintenance,Arrow Industrial,1
S124,GU47 9BT,Building Fabric Maintenance,Parr FM,2
S136,S2 2AG,Building Fabric Maintenance,NSS Maintenance,5
S136,S2 2AG,Building Fabric Maintenance,MSL,2
S136,S2 2AG,Cleaning,Rentokil,2
S136,S2 2AG,Ground & Landscaping,Parr FM,1
S136,S2 2AG,Ground & Landscaping,Ground Control,1
T004,TN4 9TF,Building Fabric Maintenance,UBS,20
T004,TN4 9TF,Building Fabric Maintenance,NSS Maintenance,2
T004,TN4 9TF,Building Fabric Maintenance,MSL,2
T004,TN4 9TF,Building Fabric Maintenance,Marlowe,1
T004,TN4 9TF,Building Fabric Maintenance,PTSG - Access & Safety,1
T004,TN4 9TF,Car Park Management,Arrow Industrial,2
T004,TN4 9TF,Car Park Management,UBS,2
T004,TN4 9TF,Car Park Management,IdVerde,1
T004,TN4 9TF,Cleaning,SB-FM,20
T004,TN4 9TF,Emergency & Fire Safety Systems,UBS,1
T004,TN4 9TF,Ground & Landscaping,UBS,1
T004,TN4 9TF,Ground & Landscaping,MSL,1
T004,TN4 9TF,M&E Services,UBS,21
T004,TN4 9TF,M&E Services,Dorma Kaba,4
T004,TN4 9TF,M&E Services,Metro Rod,3
T004,TN4 9TF,M&E Services,RJ Lifts,2
T004,TN4 9TF,M&E Services,Aqualytix,1
T004,TN4 9TF,M&E Services,Parr FM,1
T004,TN4 9TF,M&E Services,HFL Building Solutions,1
T004,TN4 9TF,Security,UBS,2
T004,TN4 9TF,Security,Marlowe,2
T004,TN4 9TF,Security,Expert Access Solutions,1
T004,TN4 9TF,Waste disposal,SB-FM,1
T005,OL14 5RN,Building Fabric Maintenance,MSL,3
T005,OL14 5RN,Building Fabric Maintenance,Parr FM,1
T005,OL14 5RN,Building Fabric Maintenance,NSS Maintenance,1
T005,OL14 5RN,Emergency & Fire Safety Systems,MSL,1
T005,OL14 5RN,Ground & Landscaping,MSL,2
T005,OL14 5RN,M&E Services,PTSG - Electrical Services,2
T017,TA2 6DG,Building Fabric Maintenance,MSL,2
T018,NP25 4RB,Building Fabric Maintenance,MSL,3
T018,NP25 4RB,Building Fabric Maintenance,NSS Maintenance,1
T020,TF2 9GZ,Building Fabric Maintenance,NSS Maintenance,2
T020,TF2 9GZ,Building Fabric Maintenance,Franklin Infrastructure,1
T020,TF2 9GZ,M&E Services,MSL,1
T021,CF42 6DL,Ground & Landscaping,IdVerde,1
T023,RM18 7RB,Building Fabric Maintenance,MSL,2
T023,RM18 7RB,Emergency & Fire Safety Systems,Marlowe,2
T023,RM18 7RB,Ground & Landscaping,UBS,1
T023,RM18 7RB,M&E Services,UBS,5
T023,RM18 7RB,M&E Services,Metro Rod,2
T025,TN9 1EP,Building Fabric Maintenance,UK Gutters,1
T025,TN9 1EP,Building Fabric Maintenance,NSS Maintenance,1
T025,TN9 1EP,Building Fabric Maintenance,MSL,1
T025,TN9 1EP,Building Fabric Maintenance,Parr FM,1
T025,TN9 1EP,Building Fabric Maintenance,PTSG - Access & Safety,1
T025,TN9 1EP,Car Park Management,MSL,2
T025,TN9 1EP,Cleaning,IdVerde,1
T025,TN9 1EP,Cleaning,Rentokil,1
T025,TN9 1EP,Ground & Landscaping,IdVerde,1
T025,TN9 1EP,M&E Services,Expert Access Solutions,4
T025,TN9 1EP,M&E Services,MSL,2
T025,TN9 1EP,M&E Services,Dorma Kaba,1
T030,WA15 7XR,Building Fabric Maintenance,Parr FM,1
U003,CH49 0TF,Building Fabric Maintenance,NSS Maintenance,2
U003,CH49 0TF,Building Fabric Maintenance,Parr FM,1
W016,BA5 1XJ,Building Fabric Maintenance,UBS,15
W016,BA5 1XJ,Building Fabric Maintenance,UK Gutters,6
W016,BA5 1XJ,Building Fabric Maintenance,Dorma Kaba,1
W016,BA5 1XJ,Building Fabric Maintenance,All Round Security,1
W016,BA5 1XJ,Building Fabric Maintenance,Parr FM,1
W016,BA5 1XJ,Emergency & Fire Safety Systems,Marlowe,6
W016,BA5 1XJ,Ground & Landscaping,IdVerde,2
W016,BA5 1XJ,Ground & Landscaping,MSL,1
W016,BA5 1XJ,Ground & Landscaping,UBS,1
W016,BA5 1XJ,M&E Services,UBS,21
W016,BA5 1XJ,M&E Services,RJ Lifts,8
W016,BA5 1XJ,M&E Services,HCS WATER TREATMENT,3
W016,BA5 1XJ,M&E Services,Aqualytix,3
W016,BA5 1XJ,M&E Services,B-Engineering,2
W016,BA5 1XJ,M&E Services,Metro Rod,1
W016,BA5 1XJ,M&E Services,NSS Maintenance,1
W016,BA5 1XJ,M&E Services,Parr FM,1
W016,BA5 1XJ,M&E Services,UK Gutters,1
W016,BA5 1XJ,Security,Marlowe,2
W016,BA5 1XJ,Security,UBS,2
W019,KT14 6DH,Building Fabric Maintenance,UBS,6
W019,KT14 6DH,Building Fabric Maintenance,NSS Maintenance,3
W019,KT14 6DH,Building Fabric Maintenance,Rentokil,1
W019,KT14 6DH,Building Fabric Maintenance,MSL,1
W019,KT14 6DH,Car Park Management,Parr FM,1
W019,KT14 6DH,Car Park Management,UBS,1
W019,KT14 6DH,Cleaning,UBS,2
W019,KT14 6DH,Emergency & Fire Safety Systems,Marlowe,14
W019,KT14 6DH,Ground & Landscaping,MSL,2
W019,KT14 6DH,M&E Services,UBS,31
W019,KT14 6DH,M&E Services,Expert Access Solutions,2
W019,KT14 6DH,M&E Services,RJ Lifts,1
W019,KT14 6DH,M&E Services,Metro Rod,1
W019,KT14 6DH,M&E Services,MSL,1
W019,KT14 6DH,M&E Services,Dorma Kaba,1
W019,KT14 6DH,M&E Services,Aqualytix,1
W019,KT14 6DH,M&E Services,Arrow Industrial,1
W019,KT14 6DH,Waste disposal,UBS,1
W023,CW7 1AT,Car Park Management,Parr FM,4
W023,CW7 1AT,Car Park Management,Arrow Industrial,1
W023,CW7 1AT,Ground & Landscaping,Ground Control,1
W023,CW7 1AT,Ground & Landscaping,Parr FM,1
W023,CW7 1AT,Ground & Landscaping,IdVerde,1
W031,CH45 3NA,Ground & Landscaping,IdVerde,1
W032,NN8 1LP,Building Fabric Maintenance,MSL,2
W032,NN8 1LP,Building Fabric Maintenance,UBS,1
W032,NN8 1LP,Emergency & Fire Safety Systems,Marlowe,7
W032,NN8 1LP,Emergency & Fire Safety Systems,MSL,1
W032,NN8 1LP,Emergency & Fire Safety Systems,UBS,1
W032,NN8 1LP,M&E Services,UBS,30
W032,NN8 1LP,M&E Services,RJ Lifts,4
W032,NN8 1LP,M&E Services,Metro Rod,3
W032,NN8 1LP,M&E Services,Aqualytix,2
W032,NN8 1LP,M&E Services,B-Engineering,1
W032,NN8 1LP,M&E Services,Classic Lifts,1
W032,NN8 1LP,M&E Services,Marlowe,1
W032,NN8 1LP,M&E Services,MSL,1
W032,NN8 1LP,Security,Marlowe,10
W035,OX12 9BN,Building Fabric Maintenance,UBS,36
W035,OX12 9BN,Building Fabric Maintenance,MSL,2
W035,OX12 9BN,Building Fabric Maintenance,Dorma Kaba,2
W035,OX12 9BN,Building Fabric Maintenance,NSS Maintenance,1
W035,OX12 9BN,Building Fabric Maintenance,Expert Access Solutions,1
W035,OX12 9BN,Building Fabric Maintenance,Parr FM,1
W035,OX12 9BN,Building Fabric Maintenance,Rentokil,1
W035,OX12 9BN,Cleaning,Rentokil,2
W035,OX12 9BN,Cleaning,SB-FM,1
W035,OX12 9BN,Emergency & Fire Safety Systems,Marlowe,7
W035,OX12 9BN,Emergency & Fire Safety Systems,UBS,3
W035,OX12 9BN,Emergency & Fire Safety Systems,Dorma Kaba,2
W035,OX12 9BN,Ground & Landscaping,IdVerde,1
W035,OX12 9BN,Ground & Landscaping,UBS,1
W035,OX12 9BN,M&E Services,UBS,22
W035,OX12 9BN,M&E Services,RJ Lifts,7
W035,OX12 9BN,M&E Services,Metro Rod,2
W035,OX12 9BN,M&E Services,Aqualytix,1
W035,OX12 9BN,M&E Services,Arrow Industrial,1
W035,OX12 9BN,M&E Services,Parr FM,1
W035,OX12 9BN,Security,Marlowe,2
W035,OX12 9BN,Security,Securigroup,1
W042,DE65 6QT,Building Fabric Maintenance,Parr FM,1
W042,DE65 6QT,Ground & Landscaping,IdVerde,1
W042,DE65 6QT,Ground & Landscaping,Ground Control,1
W042,DE65 6QT,Security,Arrow Industrial,1
W042,DE65 6QT,Security,All Round Security,1
W044,DL15 0EQ,Building Fabric Maintenance,NSS Maintenance,7
W044,DL15 0EQ,Building Fabric Maintenance,HFL Building Solutions,2
W044,DL15 0EQ,Cleaning,J K & J Johnson Grounds Maintenance,1
W044,DL15 0EQ,Ground & Landscaping,HFL Building Solutions,1
W044,DL15 0EQ,M&E Services,HFL Building Solutions,5
W044,DL15 0EQ,M&E Services,B-Engineering,4
W044,DL15 0EQ,M&E Services,Aqualytix,2
W044,DL15 0EQ,M&E Services,RJ Lifts,1
W044,DL15 0EQ,Security,Arrow Industrial,1
W044,DL15 0EQ,Security,Marlowe,1
W045,NE29 6HT,Cleaning,MSL,1
W045,NE29 6HT,M&E Services,HFL Building Solutions,3
W045,NE29 6HT,M&E Services,Metro Rod,2
W045,NE29 6HT,M&E Services,Arrow Industrial,2
W045,NE29 6HT,M&E Services,Aqualytix,1
W045,NE29 6HT,Security,Arrow Industrial,2
W048,WR4 9TX,Building Fabric Maintenance,NSS Maintenance,1
W050,WR5 1HG,Building Fabric Maintenance,MSL,3
W050,WR5 1HG,Building Fabric Maintenance,NSS Maintenance,2
W050,WR5 1HG,Building Fabric Maintenance,Parr FM,1
W050,WR5 1HG,Car Park Management,Parr FM,5
W050,WR5 1HG,Cleaning,IdVerde,1
W050,WR5 1HG,Ground & Landscaping,Parr FM,2
W050,WR5 1HG,Ground & Landscaping,MSL,2
W050,WR5 1HG,Ground & Landscaping,IdVerde,1
W059,CO7 9PP,Ground & Landscaping,IdVerde,1
W059,CO7 9PP,Ground & Landscaping,Parr FM,1
W059,CO7 9PP,M&E Services,UBS,1
W061,DE11 7JE,Building Fabric Maintenance,MSL,1
W074,ME19 4JF,M&E Services,Metro Rod,2
W075,SG12 9AD,Building Fabric Maintenance,NSS Maintenance,1
W077,WR12 7DE,Building Fabric Maintenance,NSS Maintenance,2
W077,WR12 7DE,Building Fabric Maintenance,MSL,2
W077,WR12 7DE,Building Fabric Maintenance,PTSG - Access & Safety,1
W077,WR12 7DE,Building Fabric Maintenance,PTSG - Electrical Services,1
W077,WR12 7DE,Car Park Management,Arrow Industrial,1
W077,WR12 7DE,Ground & Landscaping,MSL,4
W077,WR12 7DE,Ground & Landscaping,UBS,2
W077,WR12 7DE,Security,Marlowe,1
W077,WR12 7DE,Security,MSL,1
W080,WR8 0QL,Building Fabric Maintenance,UBS,21
W080,WR8 0QL,Building Fabric Maintenance,NSS Maintenance,2
W080,WR8 0QL,Building Fabric Maintenance,MSL,1
W080,WR8 0QL,Building Fabric Maintenance,Parr FM,1
W080,WR8 0QL,Building Fabric Maintenance,Expert Access Solutions,1
W080,WR8 0QL,Cleaning,Rentokil,1
W080,WR8 0QL,Emergency & Fire Safety Systems,Marlowe,6
W080,WR8 0QL,Emergency & Fire Safety Systems,UBS,2
W080,WR8 0QL,Ground & Landscaping,IdVerde,1
W080,WR8 0QL,Ground & Landscaping,Ground Control,1
W080,WR8 0QL,M&E Services,UBS,30
W080,WR8 0QL,M&E Services,B-Engineering,3
W080,WR8 0QL,M&E Services,Arrow Industrial,1
W080,WR8 0QL,M&E Services,UK Gutters,1
W080,WR8 0QL,Security,Marlowe,1
W081, NE28 8JR,Building Fabric Maintenance,Franklin Infrastructure,2
W081, NE28 8JR,Building Fabric Maintenance,JSM Building Solutions,1
W081, NE28 8JR,Building Fabric Maintenance,Parr FM,1
W081, NE28 8JR,Building Fabric Maintenance,UBS,1
W081, NE28 8JR,Cleaning,HFL Building Solutions,5
W081, NE28 8JR,Cleaning,Marlowe,3
W081, NE28 8JR,Cleaning,Metro Rod,2
W081, NE28 8JR,Cleaning,SB-FM,1
W081, NE28 8JR,Ground & Landscaping,HFL Building Solutions,1
W081, NE28 8JR,M&E Services,HFL Building Solutions,2
W081, NE28 8JR,M&E Services,Metro Rod,1
W081, NE28 8JR,Security,Marlowe,7
W081, NE28 8JR,Security,HFL Building Solutions,1
W086,DT4 7DW,M&E Services,RJ Lifts,1
Y014,YO43 3FF,Building Fabric Maintenance,NSS Maintenance,16
Y014,YO43 3FF,Building Fabric Maintenance,PTSG - Access & Safety,1
Y014,YO43 3FF,Building Fabric Maintenance,Rentokil,1
Y014,YO43 3FF,Car Park Management,Arrow Industrial,1
Y014,YO43 3FF,Emergency & Fire Safety Systems,UBS,1
Y014,YO43 3FF,Emergency & Fire Safety Systems,Marlowe,1
Y014,YO43 3FF,Ground & Landscaping,NSS Maintenance,1
Y014,YO43 3FF,M&E Services,Arrow Industrial,4
Y014,YO43 3FF,Security,Arrow Industrial,2
Y016,ME18 6ES,Car Park Management,MSL,2
Y016,ME18 6ES,Car Park Management,Arrow Industrial,2
